1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;0200;001045;MILANESA SC TECNUTRI 10X800G;;;UN;00;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001046;PROTEINA DE SOJA CARNE SC TECNUTRY 10X500G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001048;MAIONESE FUGINI SC 36X200G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001051;MOLHO SHOYO FUGINI 24X150ML;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001052;CHAMPIGNON INTEIRO FUGINI SC 24X100G;;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001053;CHAMPIGNON FATIADO FUGINI SC 24X100G;;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001056;EXTRATO DE TOMATE FUGINI SC 32X340G;;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001061;PRATO (QUENTINHA)  MANUAL  P9 THERMOPRAT;;;CX;00;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001062;BANDEJA RETANGULA 100X500G B6 THERMOPRAT;;;CX;00;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001068;CORACAO BOVINO PRAVITTA;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001070;PROTEINA DE SOJA FRANGO  SC TECNUTRI 10X500G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001073;PONTA QUEIJO MUSSARELA KECO KG;;;KG;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001075;DUETO QUERO LT 6X2KG;;;UN;00;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001077;LOMBO COZIDO DEFUMADO NOBRE;;;KG;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001080;PAPEL HIGIENICO SNOW C/4UN 30M;;;UN;00;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001083;CUPIM B CONG PRAVITTA;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001087;ACHOCOLATADO BEB LACTEA  27X200ML CCGL;;;UN;00;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001088;LEITE EM PO INTEGRAL 200G CCGL;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001090;CATCHUP FUGINI SC 32X340G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001092;MACARRAO ESPAGUETE FINO GOSTOSO 10X500;;;FRD;00;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001093;MOSTARDA CEPERA 24X200G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001094;MOLHO INGLES CEPERA 24X150ML;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001095;CATCHUP CEPERA 24X210G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001096;MOLHO DE ALHO CEPERA 24X150ML;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001097;MOSTARDA ESCURA CEPERA 24X200G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001100;MOLHO DE ALHO CEPERA 12X1,01KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001101;MOSTARDA CEPERA 12X1,01KG;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;001102;CATCHUP SACHET CEPERA CX 175X7G;;;CX;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
